N63T64,N111T112,N117T118,N213T214,N5357T5358,N15T16,N17T18,N21T22,N23T24,N25T26,N27T28,N29T30,N31T32,N33T34,N35T36,N37T38,N39T40,N41T42,N45T46,N53T54,N55T56,N59T60,N65T66,N67T68,N87T88,N91T92,N95T96,N115T116,N119T120,N123T124,N131T132,N135T136,N137T138,N139T140,N143T144,N147T148,N149T150,N155T156,N161T162,N163T164,N165T166,N167T168,N169T170,N173T174,N179T180,N181T182,N189T190,N195T196,N211T212,N215T216,N219T220,N221T222,N13T14,N235T236,N145T146,N201T202,N191T192,N225T226,N193T194,N199T200,N203T204,N217T218,N209T210,N231T232,N257T258,N2397T2398,N5263T5264,N247T248,N249T250,N253T254,N89T90,N265T266,N269T270,N267T268,N271T272,N43T44,N61T62,N5373T5374,N5381T5382,N5759T5760
0.0,0.11330192171406661,0.16519379158035108,0.03387783207533811,0.536373626084336,0.0,0.0,-0.4933549721023198,-0.4235266662892721,0.0,0.0,-0.23414944874252777,-0.34199591631263293,-0.2739360501291869,0.0,-0.5906923096888456,-0.19686944205712825,-0.17865774859046882,-0.2956297959134716,0.0,-0.16108852820227035,0.0,0.0,0.0,-0.14254206386728627,0.0,0.0,0.0,0.0,-0.6617713228674238,-0.3937867298069433,0.18589726559633948,0.0,0.0,0.0,0.2173831745363812,0.07777433153603487,-1.0,0.0,0.0,-0.3667042064282817,0.0,0.0,0.0,0.0,-0.5367457301864185,-0.14380478753867637,0.0,0.0,0.0,-0.07616392770215681,0.0,-0.21523650151172877,-0.09282076562587979,0.0,0.0,-0.12651834914277915,0.0,-0.7689244204003745,0.0,0.16059308010249987,0.059524386809821035,0.0,-0.04315196464849565,-0.059523058987138035,0.0,0.0,-0.25385127759129666,-0.02639466065566566,0.0,0.0,-0.4562453442671481,0.13749309249349692,-0.3181511049149396,-0.00959586807786256,0.0,0.0,0.09665050141588814,0.0,0.0
0.0,0.7387557958199891,-0.03780114155388263,0.2738224194985203,0.8551594022527615,-0.02639466065566566,0.0,-0.5906923096888456,-0.4562453442671481,-0.21523650151172877,0.0,-0.34199591631263293,-0.2956297959134716,-0.3937867298069433,-0.6617713228674238,-0.25385127759129666,-0.19686944205712825,-0.09282076562587979,-0.14380478753867637,0.0,0.0,0.0,0.0,0.0,-0.20949852017756504,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.007364470682947437,0.0,0.0,0.0,-0.04315196464849565,-0.5367457301864185,0.0,0.0,-0.17865774859046882,0.0,0.0,0.0,-0.3181511049149396,-0.4933549721023198,0.11659860157580289,-0.07616392770215681,0.0,0.2173831745363812,-0.2739360501291869,0.0,0.024629931423276342,-0.059523058987138035,0.0,-0.12651834914277915,0.07777433153603487,0.0,0.04193465504282251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7689244204003745,-0.10960407384182626,0.0,0.0,-0.4235266662892721,0.0,-0.23414944874252777,0.09665050141588814,0.0,0.0,0.0,-0.3667042064282817,0.13749309249349692
0.0,0.4446089336123516,0.0,0.11330192171406661,0.6324918788527771,-0.04315196464849565,0.0,-0.4933549721023198,-0.14380478753867637,0.0,0.0,-0.3181511049149396,0.0,-0.3667042064282817,-0.5906923096888456,-0.5367457301864185,-0.7689244204003745,-0.6617713228674238,-0.2739360501291869,0.0,-0.16108852820227035,0.0,0.0,0.0,-0.16453938226711773,0.0,0.0,0.0,0.0,-0.4235266662892721,-0.17865774859046882,0.0,-0.07616392770215681,0.0,0.0,0.0,0.07777433153603487,-0.4562453442671481,0.0,0.0,-0.19686944205712825,0.0,0.0,0.0,0.0,-1.0,0.007364470682947437,0.0,0.0,-0.059523058987138035,-0.25385127759129666,0.0,-0.21523650151172877,-0.10960407384182626,0.16059308010249987,0.18589726559633948,-0.00959586807786256,0.0,-0.2956297959134716,0.11659860157580289,0.0,0.0,0.0,0.2173831745363812,-0.09282076562587979,0.0,0.0,0.0,0.0,0.0,0.0,-0.3937867298069433,-0.02639466065566566,-0.23414944874252777,0.04193465504282251,0.0,0.0,0.0,-0.34199591631263293,0.059524386809821035
0.03387783207533811,0.0,0.0,0.6324918788527771,0.357775304836293,0.09665050141588814,0.2173831745363812,0.0,-0.00959586807786256,-0.16108852820227035,-0.6617713228674238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4933549721023198,0.0,0.0,-0.14380478753867637,-0.3181511049149396,0.0,0.0,-0.04315196464849565,-0.2739360501291869,-0.4235266662892721,0.024629931423276342,0.0,0.0,0.0,0.0,-0.3937867298069433,-0.7689244204003745,-0.07616392770215681,0.0,0.059524386809821035,-0.2956297959134716,-0.5906923096888456,0.0,-1.0,-0.059523058987138035,-0.12651834914277915,-0.25385127759129666,0.0,0.0,0.0,-0.4562453442671481,-0.3667042064282817,0.0,-0.34199591631263293,0.0,0.11659860157580289,0.18589726559633948,-0.10960407384182626,0.0,0.0,0.0,0.04193465504282251,0.0,0.0,0.0,-0.5367457301864185,-0.09282076562587979,0.0,-0.19686944205712825,0.0,0.0,0.0,0.0,0.0,0.0,-0.02639466065566566,0.16059308010249987,-0.21523650151172877,0.0,-0.23414944874252777,0.0,-0.17865774859046882
0.0,1.0,0.0,0.0,0.7387557958199891,-0.00959586807786256,0.0,0.0,-0.25385127759129666,0.0,-0.5906923096888456,0.0,-0.04315196464849565,-0.3181511049149396,0.18589726559633948,-0.23414944874252777,0.0,0.0,0.0,0.0,0.059524386809821035,0.0,-0.09282076562587979,-0.14380478753867637,0.0,0.0,-0.16108852820227035,0.0,0.0,0.0,0.0,0.0,-0.10960407384182626,-0.059523058987138035,-0.7689244204003745,-0.4562453442671481,0.0,-0.34199591631263293,0.024629931423276342,0.09665050141588814,-0.2956297959134716,-0.12651834914277915,-0.3667042064282817,0.007364470682947437,-0.21523650151172877,-0.4933549721023198,0.0,0.0,-0.17865774859046882,0.0,0.0,0.0,0.04193465504282251,0.0,0.0,0.11659860157580289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.3937867298069433,-0.2739360501291869,0.0,0.0,0.0,0.0,0.0,-0.4235266662892721,0.07777433153603487,-0.6617713228674238,-0.02639466065566566,0.13749309249349692,-0.5367457301864185,-0.19686944205712825,-0.07616392770215681
1.0,0.0,0.0,0.0,0.2738224194985203,-0.2956297959134716,-0.12651834914277915,-0.07616392770215681,0.0,0.0,-0.21523650151172877,-0.5367457301864185,0.0,0.0,0.18589726559633948,0.0,-0.10960407384182626,0.0,0.0,-0.07741080580604362,0.04193465504282251,0.0,-0.4235266662892721,0.0,0.10114691310693219,-0.34199591631263293,-0.3937867298069433,0.0,0.0,-0.4933549721023198,0.0,0.0,-0.2739360501291869,-0.7689244204003745,-0.4562453442671481,0.0,0.0,-0.09282076562587979,-1.0,-0.17865774859046882,0.0,0.09665050141588814,-0.6617713228674238,-0.19686944205712825,0.007364470682947437,0.0,0.0,-0.02639466065566566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00959586807786256,0.0,0.0,0.11659860157580289,-0.14380478753867637,0.0,-0.04315196464849565,0.16059308010249987,0.0,-0.25385127759129666,0.0,0.0,0.13749309249349692,0.024629931423276342,0.0,0.0,-0.3667042064282817,-0.5906923096888456,-0.3181511049149396,-0.23414944874252777,-0.16108852820227035
1.0,0.0,0.0,0.0,0.4446089336123516,0.0,0.0,0.0,0.0,0.0,0.0,-0.3667042064282817,0.0,0.0,0.0,0.0,0.13749309249349692,0.0,0.0,0.0,0.0,-0.09282076562587979,-0.4562453442671481,0.0,-0.012479598544764709,-0.6617713228674238,-0.5906923096888456,0.07777433153603487,0.04193465504282251,-0.04315196464849565,0.0,0.0,0.0,-0.25385127759129666,-0.3181511049149396,-0.17865774859046882,0.0,0.0,-1.0,-0.12651834914277915,0.0,-0.7689244204003745,-0.2956297959134716,-0.34199591631263293,0.16059308010249987,0.0,0.0,0.0,0.0,-0.16108852820227035,0.11659860157580289,0.024629931423276342,0.0,-0.3937867298069433,0.0,0.0,0.0,0.0,0.0,0.0,0.18589726559633948,0.0,0.0,0.007364470682947437,-0.07616392770215681,0.059524386809821035,-0.21523650151172877,-0.02639466065566566,0.0,0.0,-0.2739360501291869,-0.5367457301864185,-0.059523058987138035,0.0,-0.10960407384182626,-0.23414944874252777,-0.4235266662892721,-0.19686944205712825,-0.14380478753867637,-0.4933549721023198
0.0,0.2738224194985203,0.0,1.0,0.0,0.07777433153603487,0.16059308010249987,-0.23414944874252777,0.0,0.0,-0.17865774859046882,0.0,0.0,0.11659860157580289,-0.34199591631263293,-0.16108852820227035,-0.21523650151172877,0.007364470682947437,0.0,0.0,-0.00959586807786256,0.13749309249349692,-0.3667042064282817,0.0,-0.07741080580604362,-0.10960407384182626,-0.5367457301864185,-0.4562453442671481,0.0,0.0,-0.2956297959134716,0.0,-0.14380478753867637,-0.3937867298069433,-0.02639466065566566,0.0,-0.3181511049149396,0.0,0.18589726559633948,0.0,0.0,0.0,0.04193465504282251,0.024629931423276342,-0.4933549721023198,-0.07616392770215681,0.0,0.0,0.0,0.0,-0.12651834914277915,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.25385127759129666,0.0,0.0,0.0,-0.04315196464849565,0.0,0.0,0.0,-0.7689244204003745,0.0,0.0,0.0,0.0,-0.5906923096888456,0.0,0.09665050141588814,-0.19686944205712825,-0.2739360501291869,-0.09282076562587979,-0.4235266662892721,0.0,-0.6617713228674238
0.0,0.0,0.6326266372433094,0.4446089336123516,0.0,0.0,-0.2956297959134716,0.0,0.0,0.0,-0.5367457301864185,-0.059523058987138035,0.0,0.0,-0.14380478753867637,-0.02639466065566566,0.0,0.0,0.0,0.0,0.0,-0.3181511049149396,-1.0,0.0,-0.25603224040487554,-0.10960407384182626,-0.17865774859046882,0.007364470682947437,-0.34199591631263293,0.0,0.0,0.0,0.0,0.0,0.0,-0.2739360501291869,0.0,-0.12651834914277915,-0.6617713228674238,-0.3667042064282817,0.0,-0.4235266662892721,-0.7689244204003745,-0.23414944874252777,-0.09282076562587979,0.0,0.11659860157580289,0.0,0.2173831745363812,0.07777433153603487,0.0,-0.07616392770215681,0.059524386809821035,-0.16108852820227035,0.024629931423276342,-0.4933549721023198,-0.25385127759129666,-0.21523650151172877,0.0,0.0,0.04193465504282251,0.0,0.18589726559633948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5906923096888456,0.0,0.0,-0.00959586807786256,0.13749309249349692,-0.3937867298069433,-0.4562453442671481,0.0,-0.04315196464849565,0.0
0.0,0.7387557958199891,0.5416285228032703,0.0,0.0,0.04193465504282251,0.007364470682947437,0.0,-0.5906923096888456,-0.16108852820227035,-0.3667042064282817,-0.4933549721023198,-0.7689244204003745,-1.0,-0.3937867298069433,0.2173831745363812,0.0,0.09665050141588814,0.0,0.0,0.0,0.0,0.0,0.0,-0.012479598544764709,-0.059523058987138035,-0.10960407384182626,0.0,0.0,0.0,-0.04315196464849565,-0.2956297959134716,-0.4562453442671481,0.07777433153603487,0.0,-0.4235266662892721,0.0,0.0,0.0,-0.5367457301864185,0.0,-0.17865774859046882,0.0,-0.3181511049149396,-0.14380478753867637,-0.09282076562587979,0.0,0.0,-0.6617713228674238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11659860157580289,0.0,0.059524386809821035,-0.34199591631263293,0.0,0.0,0.0,0.024629931423276342,-0.07616392770215681,0.18589726559633948,-0.2739360501291869,0.0,0.0,-0.25385127759129666,-0.23414944874252777,-0.12651834914277915,-0.21523650151172877,0.0,0.0,-0.02639466065566566,-0.19686944205712825,0.0,0.0,0.0
0.0,0.4446089336123516,0.6326266372433094,0.0,-0.1985064609555315,-0.2956297959134716,0.0,0.007364470682947437,0.0,0.0,-0.2739360501291869,0.0,0.0,0.04193465504282251,0.0,0.0,0.0,-0.17865774859046882,-1.0,-1.0,-0.07616392770215681,0.0,0.0,0.0,0.0,0.0,-0.4235266662892721,0.0,-0.4933549721023198,0.0,0.18589726559633948,-0.23414944874252777,0.0,-0.21523650151172877,-0.5367457301864185,0.0,0.0,-0.10960407384182626,-0.02639466065566566,0.0,-0.16108852820227035,0.0,0.0,0.0,-0.059523058987138035,0.0,0.07777433153603487,-0.6617713228674238,0.0,0.11659860157580289,0.2173831745363812,0.0,-0.34199591631263293,-0.00959586807786256,-0.25385127759129666,-0.3937867298069433,-0.12651834914277915,0.0,-0.19686944205712825,0.059524386809821035,-0.5906923096888456,0.0,0.0,-0.14380478753867637,0.024629931423276342,0.0,0.0,0.0,0.0,0.0,0.0,-0.09282076562587979,-0.3181511049149396,0.0,-0.3667042064282817,0.0,0.13749309249349692,0.0,0.0,-0.4562453442671481
0.2738224194985203,0.357775304836293,0.45931855329689497,0.0,0.11330192171406661,-0.3937867298069433,0.0,0.0,0.0,0.0,0.0,-0.5906923096888456,-0.4933549721023198,-0.7689244204003745,-1.0,-0.5367457301864185,-0.3667042064282817,-0.059523058987138035,0.0,0.0,-0.4562453442671481,0.13749309249349692,0.18589726559633948,0.0,-0.23234760641031893,-0.09282076562587979,0.0,0.0,0.0,-0.4235266662892721,0.0,-0.25385127759129666,0.0,0.0,0.04193465504282251,0.0,0.0,-0.2739360501291869,-0.10960407384182626,0.0,-0.23414944874252777,0.0,0.0,0.0,0.0,-0.19686944205712825,-0.2956297959134716,0.0,-0.3181511049149396,0.0,0.0,0.09665050141588814,0.0,0.0,-0.14380478753867637,0.0,-0.16108852820227035,0.0,-0.12651834914277915,-0.04315196464849565,-0.00959586807786256,-0.02639466065566566,0.0,0.0,0.2173831745363812,0.0,0.0,-0.6617713228674238,0.0,0.0,0.0,-0.21523650151172877,0.0,0.0,-0.07616392770215681,0.16059308010249987,0.007364470682947437,0.0,-0.34199591631263293,0.0
0.0,1.0,0.0,0.2738224194985203,0.0,0.0,0.0,0.0,0.16059308010249987,0.09665050141588814,-0.09282076562587979,-0.2956297959134716,-0.04315196464849565,0.0,0.0,0.0,0.0,0.0,0.007364470682947437,0.0,0.0,0.0,0.07777433153603487,-0.4235266662892721,-0.7682059432853953,-0.19686944205712825,-0.4933549721023198,-0.3667042064282817,-0.23414944874252777,-0.14380478753867637,0.11659860157580289,0.0,0.0,-1.0,0.0,-0.5367457301864185,0.0,0.04193465504282251,-0.12651834914277915,0.0,-0.059523058987138035,-0.4562453442671481,-0.34199591631263293,-0.07616392770215681,0.0,0.0,0.0,0.13749309249349692,0.024629931423276342,0.0,0.0,-0.3181511049149396,0.0,-0.10960407384182626,-0.16108852820227035,-0.25385127759129666,0.0,-0.7689244204003745,0.0,-0.17865774859046882,0.18589726559633948,0.0,-0.00959586807786256,0.0,0.0,0.0,0.0,0.0,-0.2739360501291869,0.0,0.0,0.0,0.0,0.0,0.0,-0.6617713228674238,-0.3937867298069433,0.0,-0.02639466065566566,-0.21523650151172877
-0.1985064609555315,0.536373626084336,0.6326266372433094,0.0,0.0,0.024629931423276342,0.09665050141588814,0.0,0.0,0.0,0.0,-0.21523650151172877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4235266662892721,-0.059523058987138035,-0.4562453442671481,0.0,0.059524386809821035,-0.10960407384182626,0.0,-0.17865774859046882,-0.16108852820227035,0.007364470682947437,0.0,0.0,0.0,0.0,-0.2739360501291869,0.0,0.0,-0.09282076562587979,-0.12651834914277915,0.0,-0.4933549721023198,-0.19686944205712825,0.0,0.0,0.0,0.0,0.0,0.18589726559633948,0.0,0.0,-0.34199591631263293,0.0,-0.6617713228674238,-0.23414944874252777,0.0,0.0,0.0,0.2173831745363812,0.04193465504282251,0.0,0.0,0.0,-0.02639466065566566,-0.2956297959134716,0.0,-0.5906923096888456,0.07777433153603487,-0.00959586807786256,-0.3181511049149396,-0.14380478753867637,0.13749309249349692,-1.0,0.0,-0.5367457301864185,-0.3667042064282817,-0.3937867298069433,-0.7689244204003745,-0.07616392770215681,-0.25385127759129666
0.0,-0.1985064609555315,0.45931855329689497,1.0,0.0,-1.0,0.0,0.07777433153603487,-0.14380478753867637,-0.16108852820227035,-0.3667042064282817,-0.02639466065566566,-0.10960407384182626,-0.25385127759129666,-0.5367457301864185,-0.4933549721023198,-0.23414944874252777,-0.34199591631263293,0.0,0.0,-0.17865774859046882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024629931423276342,0.0,-0.07616392770215681,0.09665050141588814,0.0,0.0,-0.4235266662892721,-0.7689244204003745,0.0,0.0,-0.2739360501291869,0.0,0.0,0.0,-0.3937867298069433,-0.6617713228674238,-0.3181511049149396,0.0,0.0,0.059524386809821035,-0.12651834914277915,0.0,-0.09282076562587979,-0.4562453442671481,-0.00959586807786256,0.0,0.0,0.0,-0.2956297959134716,0.0,0.0,0.18589726559633948,0.007364470682947437,0.0,0.16059308010249987,0.0,0.0,-0.059523058987138035,0.0,0.13749309249349692,0.0,-0.5906923096888456,0.0,0.04193465504282251,-0.21523650151172877,0.0,0.0,0.0,-0.19686944205712825,0.0
0.0,0.0,0.856340675528805,0.357775304836293,0.0,0.024629931423276342,0.0,-0.09282076562587979,0.0,0.0,0.0,-0.2739360501291869,-0.12651834914277915,0.0,-0.3937867298069433,0.13749309249349692,0.0,0.0,-0.07616392770215681,0.0,0.0,0.11659860157580289,0.0,-0.2956297959134716,0.0,0.0,-0.059523058987138035,0.0,0.0,0.16059308010249987,-0.00959586807786256,0.0,0.0,-0.16108852820227035,0.0,-0.17865774859046882,0.0,0.0,-0.19686944205712825,-0.14380478753867637,0.0,-0.3181511049149396,-0.23414944874252777,0.007364470682947437,0.0,0.0,-0.4562453442671481,-0.4235266662892721,-0.02639466065566566,0.0,0.04193465504282251,0.0,-0.21523650151172877,-0.25385127759129666,-1.0,-0.7689244204003745,-0.6617713228674238,-0.04315196464849565,-0.3667042064282817,-0.4933549721023198,0.0,0.0,-0.34199591631263293,0.18589726559633948,0.059524386809821035,0.09665050141588814,0.0,-0.5906923096888456,0.0,0.0,0.0,0.0,0.0,0.0,-0.10960407384182626,0.0,-0.5367457301864185,0.0,0.0,0.0
1.0,0.0,0.16519379158035108,0.11330192171406661,0.0,0.0,0.0,0.0,-0.07616392770215681,0.0,-0.00959586807786256,-0.23414944874252777,-0.5367457301864185,0.09665050141588814,-0.12651834914277915,0.0,-0.7689244204003745,0.0,-0.3937867298069433,0.0,0.0,-0.14380478753867637,0.0,0.0,-0.7682059432853953,0.0,-0.16108852820227035,0.0,0.0,0.0,0.059524386809821035,0.0,0.11659860157580289,0.0,0.16059308010249987,0.0,-0.17865774859046882,-0.059523058987138035,-0.09282076562587979,0.0,-0.10960407384182626,0.0,0.007364470682947437,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3667042064282817,0.0,-0.4562453442671481,-0.2739360501291869,-0.4933549721023198,0.0,0.0,0.0,-0.3181511049149396,0.0,-0.02639466065566566,-0.6617713228674238,-0.21523650151172877,-0.34199591631263293,0.0,-0.19686944205712825,0.18589726559633948,0.0,-0.04315196464849565,0.0,0.07777433153603487,-0.2956297959134716,-0.4235266662892721,0.13749309249349692,0.0,0.0,-0.25385127759129666,0.0
0.357775304836293,0.6324918788527771,0.6326266372433094,-0.4269914901364426,0.0,0.0,0.0,-0.3667042064282817,-0.5367457301864185,0.007364470682947437,0.0,0.0,-0.4562453442671481,0.0,0.0,0.0,0.0,-0.25385127759129666,0.0,0.0,-1.0,0.0,-0.02639466065566566,0.0,0.07741253266325841,-0.6617713228674238,-0.16108852820227035,0.0,0.0,0.04193465504282251,0.0,0.0,0.0,0.0,-0.23414944874252777,0.0,0.0,-0.12651834914277915,-0.7689244204003745,0.2173831745363812,-0.4933549721023198,0.18589726559633948,0.0,-0.14380478753867637,-0.2956297959134716,-0.17865774859046882,0.024629931423276342,-0.00959586807786256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059523058987138035,-0.3937867298069433,0.0,0.0,0.0,0.0,-0.21523650151172877,-0.34199591631263293,0.0,-0.3181511049149396,-0.5906923096888456,-0.07616392770215681,0.0,-0.04315196464849565,0.0,-0.2739360501291869,0.0,0.0,0.0,0.11659860157580289,0.09665050141588814,-0.19686944205712825,-0.10960407384182626,-0.4235266662892721
0.7387557958199891,0.0,0.0,1.0,0.0,-0.5906923096888456,0.0,-0.2956297959134716,0.0,0.0,0.0,0.0,0.0,-0.4933549721023198,0.0,0.09665050141588814,0.04193465504282251,0.0,0.0,0.0,0.0,-0.02639466065566566,0.059524386809821035,-0.3937867298069433,0.0,0.0,0.0,-0.2739360501291869,-0.10960407384182626,0.0,-0.17865774859046882,0.0,0.0,-0.059523058987138035,0.0,-0.7689244204003745,0.0,0.0,-0.34199591631263293,0.0,0.0,-0.00959586807786256,-0.21523650151172877,-0.12651834914277915,0.18589726559633948,0.0,0.0,0.0,0.0,-0.09282076562587979,-0.3667042064282817,-0.3181511049149396,0.0,0.0,-0.16108852820227035,0.0,0.0,0.13749309249349692,0.0,-0.23414944874252777,0.0,0.024629931423276342,-0.19686944205712825,-0.4235266662892721,-0.5367457301864185,0.11659860157580289,-0.6617713228674238,-0.04315196464849565,-0.25385127759129666,0.07777433153603487,-0.4562453442671481,-1.0,-0.14380478753867637,0.0,0.0,-0.07616392770215681,0.007364470682947437,0.0,0.0,0.0
0.19290662735171502,-0.5041975952167491,0.3063775462310353,0.0,0.7387557958199891,-0.07616392770215681,-0.02639466065566566,0.0,-0.25385127759129666,0.0,0.024629931423276342,-0.4562453442671481,-0.12651834914277915,0.0,-0.4933549721023198,-0.14380478753867637,-0.21523650151172877,0.007364470682947437,0.13749309249349692,0.15163857263772512,-0.17865774859046882,0.2173831745363812,0.0,0.0,0.0,-0.5367457301864185,-0.16108852820227035,0.0,0.0,0.0,0.0,-0.19686944205712825,0.09665050141588814,0.0,0.0,-0.04315196464849565,-0.2956297959134716,0.0,0.0,0.0,-0.3181511049149396,0.0,0.0,-0.059523058987138035,0.0,-0.34199591631263293,0.0,0.0,0.0,0.0,-0.6617713228674238,0.0,0.0,-0.5906923096888456,0.0,0.0,-0.4235266662892721,0.0,0.18589726559633948,-0.23414944874252777,0.0,-1.0,0.0,-0.2739360501291869,-0.3667042064282817,-0.00959586807786256,0.0,-0.7689244204003745,0.0,0.0,-0.09282076562587979,0.0,0.0,0.0,0.059524386809821035,0.0,0.0,-0.3937867298069433,0.0,0.0
0.0,0.4446089336123516,0.0,0.0,1.0,-0.4933549721023198,-0.7689244204003745,0.0,0.0,0.0,-0.23414944874252777,-0.02639466065566566,-0.6617713228674238,-0.4562453442671481,-0.09282076562587979,0.0,0.0,0.0,0.16059308010249987,0.0,0.0,0.0,0.0,0.0,0.07741253266325841,0.13749309249349692,-0.16108852820227035,-0.07616392770215681,-0.10960407384182626,0.0,0.0,0.0,-0.3937867298069433,0.0,0.0,0.0,0.0,0.0,0.04193465504282251,-0.25385127759129666,-0.19686944205712825,0.0,0.0,0.0,-0.059523058987138035,-0.2956297959134716,-0.17865774859046882,-0.2739360501291869,-0.3181511049149396,-0.5367457301864185,-0.04315196464849565,0.0,-0.4235266662892721,-0.00959586807786256,0.0,0.0,0.0,0.0,0.0,0.0,0.07777433153603487,-0.12651834914277915,0.0,0.0,-0.14380478753867637,0.024629931423276342,-1.0,-0.5906923096888456,0.0,0.0,0.0,-0.21523650151172877,-0.3667042064282817,0.11659860157580289,0.007364470682947437,0.0,0.18589726559633948,0.0,-0.34199591631263293,0.0
0.0,0.0,0.7323077802099389,0.536373626084336,0.0,0.0,-0.25385127759129666,0.0,0.0,-0.21523650151172877,0.0,-0.10960407384182626,0.0,0.0,-0.14380478753867637,-0.16108852820227035,-0.09282076562587979,0.0,-0.3937867298069433,0.0,-0.34199591631263293,0.0,-0.5367457301864185,0.13749309249349692,-1.0,-0.12651834914277915,0.0,-0.4562453442671481,0.07777433153603487,0.0,0.0,0.09665050141588814,-0.19686944205712825,0.059524386809821035,0.0,0.0,0.0,0.0,-0.02639466065566566,0.0,-0.3667042064282817,0.04193465504282251,0.0,-0.6617713228674238,0.16059308010249987,-0.07616392770215681,-0.23414944874252777,0.0,0.0,0.0,-0.04315196464849565,0.0,0.0,0.007364470682947437,-0.17865774859046882,0.0,-0.2739360501291869,0.0,0.0,0.0,0.0,0.0,-0.4933549721023198,-0.4235266662892721,0.0,-0.2956297959134716,-0.00959586807786256,-0.5906923096888456,0.0,0.0,0.0,-0.3181511049149396,0.0,0.0,0.0,0.2173831745363812,-1.0,0.024629931423276342,0.0,-0.059523058987138035
0.8551594022527615,0.7387557958199891,0.0,0.0,0.0,0.0,0.024629931423276342,0.0,-0.14380478753867637,0.0,0.0,-1.0,0.0,-0.2739360501291869,-0.4933549721023198,-0.07616392770215681,0.0,0.0,0.2173831745363812,0.0,0.0,0.0,-0.21523650151172877,-0.23414944874252777,0.0,-0.02639466065566566,0.11659860157580289,0.0,-0.00959586807786256,0.0,0.0,0.0,0.13749309249349692,-0.3181511049149396,0.0,0.0,0.0,0.0,0.0,0.059524386809821035,-0.34199591631263293,-0.09282076562587979,0.07777433153603487,0.0,0.0,-0.12651834914277915,0.04193465504282251,-0.19686944205712825,0.09665050141588814,0.0,0.0,0.0,-0.5367457301864185,0.0,-0.25385127759129666,-0.10960407384182626,-0.3937867298069433,0.0,-0.059523058987138035,-0.7689244204003745,0.0,0.0,0.0,0.007364470682947437,-0.04315196464849565,0.0,-0.4235266662892721,-0.4562453442671481,-0.16108852820227035,0.0,-0.17865774859046882,0.0,0.0,-0.2956297959134716,-0.6617713228674238,-0.5906923096888456,-0.3667042064282817,0.0,0.0,0.0
